Date,Open,High,Low,Close,Volume
2018-03-01,93.71693307780309,94.65831918282805,91.42026625669766,92.05326843261719,18690000
2018-03-02,91.20926210605089,92.15876535575694,90.17860584374719,91.96399688720703,18353700
2018-03-05,90.93332990855517,94.08211224394137,90.80348015043916,93.37606811523438,13933000
2018-03-06,93.84678949863961,93.99286742010865,92.77555347172618,93.4572525024414,10674400
2018-03-07,92.31296197053163,93.40854313802014,91.79357525125445,93.1082763671875,13006500
2018-03-08,93.4166517190182,93.51403904178198,91.8747198289347,93.11637878417969,11173700
2018-03-09,94.58529028752325,95.82694944573954,93.87112885366817,95.79448699951172,15366600
2018-03-12,95.76202838917978,96.37068534928049,95.15337142907906,95.4861068725586,12339300
2018-03-13,95.92433298833828,96.1434529579535,94.00098098604188,94.34182739257812,13312300
2018-03-14,94.593411276492,94.61775656584734,93.00278839229136,93.28682708740234,12905100
2018-03-15,94.03343149820986,94.13892979401098,93.18942655706732,93.52215576171875,8748000
2018-03-16,93.60334241569461,94.62588806461746,93.60334241569461,93.68450164794922,19888900
2018-03-19,93.40853997320538,93.69257860825238,91.94776719657315,92.94596099853516,13214900
2018-03-20,93.22191297902782,93.6926030434721,92.88106033649849,93.0352554321289,9921200
2018-03-21,93.17318650789751,94.6501935161385,92.68626227723364,93.11637878417969,13633000
2018-03-22,91.86662429559804,92.19124258964611,88.89638145526894,89.22911071777344,22550400
2018-03-23,89.48878656403893,90.0162904144649,86.64027691657861,86.8431625366211,23081500
2018-03-26,88.61233936405279,90.21107929274012,88.17410561266803,89.5212631225586,20217500
2018-03-27,90.1380437587868,90.64120244119907,87.07853062907681,87.7845687866211,18039900
2018-03-28,87.87382974812148,88.59610215044489,86.5510175690347,87.64659881591797,19189300
2018-03-29,88.05236985766882,89.9026859478963,87.46805820989624,89.2453384399414,13274600
2018-04-02,89.237235057653,89.86212640749929,86.08845159267388,87.5248794555664,18822500
2018-04-03,87.93877753682968,88.86393582543936,87.04608170292668,88.7259750366211,14050700
2018-04-04,86.91619750841255,90.25163756348715,86.85127262467725,90.0730972290039,15302600
2018-04-05,91.0518991013167,92.03069242221999,90.8561429263267,91.25581359863281,16627000
2018-04-06,90.17098381441255,90.98664171875649,87.94423499744418,88.98011779785156,18906000
2018-04-09,89.73052369045254,92.15302855110109,89.63264250614202,90.04862976074219,15974300
2018-04-10,91.45971460619239,92.06330590976515,90.88059826598801,91.76966857910156,13951400
2018-04-11,91.07638112966254,91.19872485915651,90.14652522466868,90.22809600830078,14503300
2018-04-12,90.99480048324432,93.30311401515154,90.94586299675099,92.47114562988281,16435500
2018-04-13,93.81697966420464,93.92301918605332,88.94750667083194,89.96707916259766,39152800
2018-04-16,90.48910221775613,90.92139997023195,89.55109425547225,89.89366912841797,16580500
2018-04-17,90.83983541328917,91.28844358796282,89.7142233693578,89.89366912841797,15501400
2018-04-18,90.15466995737212,90.5951259860857,88.8169914507499,89.167724609375,16081400
2018-04-19,89.33902727269148,91.24767038947576,89.31455852630583,91.12532043457031,17911000
2018-04-20,91.5983765801581,91.95726179288057,90.44013773485376,90.92137908935547,15584400
2018-04-23,91.002947045397,91.3128947914289,90.2362266668739,90.48092651367188,11285800
2018-04-24,91.14975638592946,92.08776407207988,89.3879326043278,90.05677795410156,16453100
2018-04-25,89.94260137496578,90.15467418903606,88.58045406219703,89.71421813964844,13548200
2018-04-26,89.69788366404045,90.39119150617924,89.18401529940452,89.80391693115234,10299500
2018-04-27,89.35534403465374,89.85289595506364,89.01276291587938,89.23299407958984,9384000
2018-04-30,89.51846125182108,89.96707561972237,88.70280329052886,88.7272720336914,13744900
2018-05-01,88.45810341295065,88.88224903768938,87.71585790412244,88.7272720336914,10503400
2018-05-02,88.18078725371235,89.30639305823868,87.87083945266279,88.02581024169922,12162100
2018-05-03,87.75662463128091,87.903443292425,85.79089245910357,87.47114562988281,15379100
2018-05-04,86.81046440571684,88.69463203009524,86.4434208658686,88.44178009033203,11967900
2018-05-07,88.71096709694712,89.46137097421379,88.38470264766433,89.2085189819336,9356700
2018-05-08,89.33900175672137,90.81534044812135,89.1350872977777,90.52986145019531,12543200
2018-05-09,90.89692929838154,92.69137440498649,90.56250653213628,92.50377655029297,11368100
2018-05-10,92.32433502279896,93.34390756709888,91.96544349585277,93.2215576171875,9159700
2018-05-11,93.38467371280085,93.58043609455122,92.71583446592732,92.87081146240234,10253000
2018-05-14,93.07473745018378,93.55597269645507,92.77294174157132,92.90345001220703,8710700
2018-05-15,92.91159242893981,92.91159242893981,91.81860762989731,92.19380950927734,11536200
2018-05-16,92.07961933899223,92.73214814468064,91.86754654369712,92.44666290283203,7571100
2018-05-17,92.3324596189719,92.50375323160972,91.51680182649696,92.13670349121094,8617200
2018-05-18,91.96544171847499,92.00622710864953,90.40753191386484,90.64407348632812,11806300
2018-05-21,91.3944562799922,91.79412684775548,91.28841678641982,91.47602081298828,9441900
2018-05-22,91.63916826601971,93.22154666013662,91.59023078099794,92.17750549316406,11507600
2018-05-23,91.7696812074792,91.98174780204862,90.63591711144643,91.75336456298828,11453900
2018-05-24,91.46786948131505,91.47602780213049,89.82024338619891,90.72562408447266,14084800
2018-05-25,90.09756111504132,90.6032711984621,89.88548834160999,90.26069641113281,8283500
2018-05-29,89.0535373256661,89.06984774694037,85.61145969998555,86.40264892578125,30643800
2018-05-30,87.79742471701894,88.5804556332705,86.98992505697458,88.37654113769531,17490800
2018-05-31,88.0502605791154,88.24602293956872,86.8023050903588,87.2835464477539,19808200
2018-06-01,88.36837654437603,88.85777627740748,87.9279267414095,88.41732025146484,13594200
2018-06-04,88.8985553909347,89.11878651527292,88.31128069000093,88.45809936523438,9415400
2018-06-05,88.28679750289079,88.34389329930782,87.33247938150248,87.96053314208984,10415200
2018-06-06,88.62939803881746,90.32596188756004,88.48257935524607,90.0160140991211,15453600
2018-06-07,90.6848562454784,90.94586655528302,89.74684830546984,90.37490844726562,13444400
2018-06-08,90.22806837176087,90.65220769104083,89.77129577064187,90.62773895263672,10383200
2018-06-11,90.63590217907358,91.2802726248196,90.35041695430564,90.39936065673828,12642900
2018-06-12,90.65222240261406,90.97032849944193,89.33085430757627,89.87734985351562,15294100
2018-06-13,90.09757715049098,90.9050767851921,89.37980038886515,89.69790649414062,14979700
2018-06-14,89.95076240424696,90.01601653715194,87.91161742329115,88.11553192138672,20487300
2018-06-15,87.92793404157302,88.40101094755032,86.67997208630285,88.0094985961914,26028600
2018-06-18,87.48748063941404,88.41733028088746,87.02255581867733,88.23788452148438,9786800
2018-06-19,87.19382779125533,87.99316902122267,86.94912794038125,87.72400665283203,12707200
2018-06-20,88.2378790601666,88.61308097797935,87.6342939074223,87.71585845947266,8876900
2018-06-21,87.35695303247492,88.26233372870276,86.89202831465322,87.69137573242188,11048700
2018-06-22,88.22155191211677,88.3928393058393,86.06005746623211,86.25581359863281,19478900
2018-06-25,86.18242589749094,86.21504674075308,84.79580358573996,85.4728012084961,16907600
2018-06-26,85.40751917690545,85.81534803720372,84.10246806854592,85.52986907958984,17086800
2018-06-27,85.38306833712825,86.39448238022597,84.20036688356063,84.2085189819336,16276800
2018-06-28,84.56741790210044,86.01928808141132,84.42875754182387,85.58699035644531,14491300
2018-06-29,87.01438867531758,87.19383441653001,84.95077509732683,84.9915542602539,18972400
2018-07-02,84.60004759393782,85.71749505588781,84.32272064179823,85.70934295654297,11130000
2018-07-03,85.97851716447774,86.28030665720796,84.43691774049269,84.51033020019531,8311700
2018-07-05,85.39601011273442,85.60103271036522,84.90395712977913,85.05977630615234,10723400
2018-07-06,84.56771948124046,85.69944191630219,83.81323160107313,85.3386001586914,12173700
2018-07-09,85.87168416414762,88.12693326658433,85.87168416414762,87.97931671142578,13900800
2018-07-10,88.58615552495772,88.89779385762964,87.36422267369231,87.43803405761719,14575900
2018-07-11,87.18379618280646,87.79886389646214,87.10178840567751,87.24940490722656,10186500
2018-07-12,88.09410684348508,88.20891899578389,86.9049782989074,87.62665557861328,12456800
2018-07-13,87.99571773980065,88.40576301117568,86.22431916419922,87.2248306274414,21289100
2018-07-16,87.79066732323297,90.84139792116889,87.73326125367808,90.68558502197266,24662600
2018-07-17,90.77582959056204,90.9726495806526,90.00494243224821,90.62001037597656,14821900
2018-07-18,90.55440532644823,91.94856314326505,90.37398438783,91.46470642089844,14244900
2018-07-19,91.07925542841454,91.10385714408339,89.98853974073043,90.1197509765625,16775300
2018-07-20,90.20994410138374,91.63689964708534,90.02952321209406,91.25965881347656,13578100
2018-07-23,91.07924459594727,93.6871325121836,90.97263508846363,92.9572525024414,18140000
2018-07-24,93.12126641366314,94.12997409092867,93.01465065847076,93.61331939697266,14000400
2018-07-25,93.39188029965675,94.73682787942111,92.98183515322147,94.45800018310547,13329100
2018-07-26,94.65483685850076,94.79425073133942,93.96596389379673,94.18738555908203,11897800
2018-07-27,94.4580147271187,95.37651824900404,94.15457901959032,95.15509033203125,12802700
2018-07-30,95.36012725482867,96.4508491776871,95.17970633444075,95.72917175292969,13411600
2018-07-31,96.01621388114843,96.01621388114843,94.16280727805254,94.26941680908203,15843800
2018-08-01,94.92546681721406,95.6963538198906,94.5400233158758,94.8516616821289,13531600
2018-08-02,93.9577424979774,95.33549440939126,93.76092258400178,95.25348663330078,11058100
2018-08-03,95.13048799717473,96.05718791228783,95.08128457452247,96.02438354492188,11016100
2018-08-06,95.77836462094277,96.38522980340048,95.27810894477827,96.04899597167969,9857400
2018-08-07,96.55743950435772,97.00849171567816,96.22120570238589,96.40162658691406,10562100
2018-08-08,96.22121647055558,96.99209725872785,96.1802094442853,96.59845733642578,8997100
2018-08-09,96.3688261867228,96.54104442264331,95.70454869755136,95.85216522216797,9694200
2018-08-10,94.72044931482792,95.08948752372663,94.0479753794879,94.90907287597656,12630600
2018-08-13,94.76966573832851,95.03209447453095,93.34270987627742,93.40011596679688,10336300
2018-08-14,93.71174567662953,94.34321891256715,93.20329353302695,94.02338409423828,10597600
2018-08-15,93.34270633152721,93.76095426473975,92.6456306140359,93.24429321289062,10152100
2018-08-16,93.77732109565531,94.56460700380948,93.73632033624266,94.12175750732422,10118600
2018-08-17,94.01514802470066,94.36778709096899,93.73632033624266,94.12175750732422,8505100
2018-08-20,93.97417132513807,94.35141847690689,93.58053137246644,93.998779296875,8618700
2018-08-21,94.61381432719918,95.45030362861172,94.21196560009663,94.57280731201172,10976700
2018-08-22,94.56461720829245,94.64663124955233,94.12997031950378,94.2857894897461,8314700
2018-08-23,94.27759893121463,94.43341812145043,93.84295198665552,94.08898162841797,9265400
2018-08-24,94.29399562268513,94.49081556402298,93.85934246107406,94.04796600341797,8845700
2018-08-27,94.4908278395858,96.18021225719396,94.44982081211623,95.71276092529297,13768000
2018-08-28,95.95057855037825,95.97518026174014,95.10588642405587,95.24530029296875,8302600
2018-08-29,95.41752039497182,95.43392570739607,94.60563262018842,94.93367004394531,7221700
2018-08-30,94.79424054616233,95.16328495771049,94.2939911889491,94.4662094116211,8991800
2018-08-31,94.17098788351434,94.17918428312369,93.3426947770384,93.9659652709961,13065700
2018-09-04,93.76912559135867,94.50720814178278,93.18686220624429,94.43340301513672,10174200
2018-09-05,94.31040697651193,94.8844678206079,93.69533910492598,93.97416687011719,11462400
2018-09-06,93.90034880575902,94.0643643795584,93.08025842317598,93.57231140136719,9877600
2018-09-07,93.90035548226923,94.12177714832124,93.1868745462465,93.75273895263672,10955600
2018-09-10,94.18739752966906,94.28581064718878,93.21149403897422,93.25249481201172,8276900
2018-09-11,93.11306135546351,93.96595609103149,92.8178283217364,93.84294128417969,9333800
2018-09-12,93.69532114973651,94.2119758104144,92.54719342477068,92.7358169555664,10800800
2018-09-13,92.97364824825993,93.59691242958947,92.39958123055996,93.0966567993164,12470800
2018-09-14,93.33447960433078,93.89214128586885,92.85883196223669,93.08025360107422,10337900
2018-09-17,93.31809957051092,93.84295699460581,92.91625697386196,93.35910034179688,9561300
2018-09-18,93.76092983405024,94.0315611471884,93.1294567700612,93.736328125,7944200
2018-09-19,93.85114256289984,96.81986565423422,93.85114256289984,96.45903015136719,16052800
2018-09-20,97.18071349728868,97.78757864823883,96.83627702702995,97.28732299804688,15590000
2018-09-21,97.69738951227465,97.77940357652405,96.55746409530826,96.64767456054688,24788200
2018-09-24,96.57388047276856,97.14794144750122,95.48315836398116,95.72098541259766,12492500
2018-09-25,95.98339271710671,96.74607713115711,95.39292655696525,95.45033264160156,9308300
2018-09-26,95.74554892274763,95.84396201776892,94.03156308447895,94.32678985595703,14023600
2018-09-27,94.65483064402368,94.93366462818788,93.62152126480862,93.916748046875,13283000
2018-09-28,93.20326360193148,93.6871138744022,92.27655756101461,92.53898620605469,15815100
2018-10-01,92.97364410930693,93.99055437912594,92.70301279544447,93.08025360107422,10146300
2018-10-02,92.96544262786789,93.58871304611398,92.51439043240174,93.4656982421875,13753100
2018-10-03,94.26118527191434,94.85165131523377,93.88394446796977,94.34319305419922,17142000
2018-10-04,94.59919961364682,96.46557818878591,94.31841303735919,95.19379425048828,16357400
2018-10-05,95.6562781633571,95.87925039493837,94.16151551980764,94.65702056884766,13777600
2018-10-08,94.3514659360302,95.6149900297457,93.60821461601847,95.235107421875,14370900
2018-10-09,94.69830863554192,94.99560914528666,93.87247528638619,94.57443237304688,14069500
2018-10-10,94.72308711963156,94.92954546671062,92.05564880371094,92.05564880371094,23086400
2018-10-11,91.64271775420589,92.05563438368281,88.67797307824554,89.29734802246094,33705600
2018-10-12,91.1472151301156,91.52709765678685,87.20798712636316,88.32286071777344,32075700
2018-10-15,88.5293318642064,89.89195814050665,87.80260079046352,87.8191146850586,18903200
2018-10-16,88.4962953030033,89.83414115388712,88.1411867486288,89.70201110839844,19302800
2018-10-17,89.50381654411841,91.50233804715786,89.37994658163554,90.70127868652344,18794500
2018-10-18,90.03233791673706,90.70952092801292,89.03308044281829,89.26431274414062,17582500
2018-10-19,88.90095845180319,90.197516516462,88.58713775677724,89.11567687988281,15234500
2018-10-22,89.31388247928695,89.47078653913228,87.62918160590371,87.83563995361328,16199100
2018-10-23,86.05183302871927,87.67047194826401,85.63891635142099,86.91896057128906,21407500
2018-10-24,86.51429172414849,86.73726392600481,84.98650149490422,85.3003158569336,23168900
2018-10-25,86.03531875050479,87.4557531221785,85.65543616515622,86.59688568115234,17464700
2018-10-26,85.88667685788154,86.34914156322908,84.83787117236578,85.4076919555664,19174900
2018-10-29,86.26656375553392,88.0586208781779,85.6389285524506,86.58863830566406,18445200
2018-10-30,87.29884366948504,88.34765556430446,86.59688657408952,88.11641693115234,18019700
2018-10-31,89.25607713539009,91.2380785943996,89.01658468861808,90.03235626220703,20860000
2018-11-01,90.52784614804517,91.0233448544251,89.45426036704873,89.99931335449219,13065000
2018-11-02,90.75906942367378,91.51057435508167,88.76880839870748,89.50379943847656,19009200
2018-11-05,89.69375248220823,90.2553193611099,89.53684214379798,90.09014892578125,10276400
2018-11-06,89.74329685475301,90.5691300963735,88.99179188119433,90.51132202148438,10825000
2018-11-07,91.1472358476555,92.27036979075497,90.30488224002642,92.06391143798828,12679600
2018-11-08,91.67576411062952,93.26136266789344,91.66750401276427,92.8071517944336,11662500
2018-11-09,92.68329846227397,92.79065455135377,91.5271302773903,91.90701293945312,10432200
2018-11-12,92.01436569205833,92.44380263402545,89.68551550865051,89.97455596923828,13279700
2018-11-13,90.09841806489372,91.76660497578747,90.09841806489372,90.5030746459961,13746100
2018-11-14,91.03160602556127,91.42800247509962,87.52181455475933,88.63668823242188,18361400
2018-11-15,89.38819857969654,90.90773519519169,88.20725665646258,90.89947509765625,19100000
2018-11-16,90.38746138683757,91.46930740462999,89.64421638149199,90.83341217041016,13798600
2018-11-19,90.80863756051757,91.83266918587582,90.4535289556728,91.52711486816406,13987000
2018-11-20,90.65999018978299,91.2463311512404,89.17349384119781,89.56163024902344,18936200
2018-11-21,90.04060803362832,90.51959288287604,88.8927001953125,88.8927001953125,10619600
2018-11-23,88.14944098815192,88.68623387080495,87.58787411563314,88.07511901855469,6488400
2018-11-26,88.95875352739986,90.82513832808704,88.73577503452012,90.23053741455078,13948300
2018-11-27,89.81764379454066,90.86644945716212,89.71028141842211,90.61044311523438,9238200
2018-11-28,90.6765009597041,91.9978330101757,89.90847572089746,91.61795043945312,13977300
2018-11-29,91.06464434708458,91.50234133247025,90.54437158415115,90.89122009277344,11144300
2018-11-30,90.71778201485174,91.93175791065231,90.49480980774506,91.82440185546875,18652700
2018-12-03,92.80714447887814,93.22832122828618,92.27861166811863,92.6915283203125,16034500
2018-12-04,92.16298721979906,92.16298721979906,88.14118342156769,88.5541000366211,23555900
2018-12-06,86.7207421737188,87.00978252052381,84.96171350489247,86.86939239501953,27213900
2018-12-07,86.84462627926801,88.34764251948465,84.98650149490422,85.3003158569336,19248600
2018-12-10,84.95347676492057,85.46548939616454,81.98873183950191,83.70646667480469,23636400
2018-12-11,85.1681964079893,85.60589340319045,82.75676438833547,82.88890075683594,16860700
2018-12-12,83.95424424050088,84.97827610910691,82.63290548030065,83.42570495605469,22621500
2018-12-13,83.86337885468004,84.21022734805311,83.13664147739351,83.50827026367188,17250900
2018-12-14,82.57507006008574,84.18544877851738,82.4677139991002,82.82282257080078,19879500
2018-12-17,82.39336807925467,83.04577700384208,81.29501481186207,81.76573944091797,25113500
2018-12-18,82.10435564014018,83.31833175398958,81.03077599365002,81.37762451171875,20837200
2018-12-19,81.27026492684149,83.06232182673213,79.77550224344772,80.34532928466797,28767900
2018-12-20,79.78377823545517,81.16291872529048,79.02401289621044,79.65164184570312,31825200
2018-12-21,79.84155810684949,81.28676628068011,77.37231847687474,77.76871490478516,41313900
2018-12-24,76.71165248369482,77.81001225263583,76.09227752685547,76.09227752685547,17009300
2018-12-26,76.54649872476615,79.2469711303711,75.24168046000874,79.2469711303711,22542900
2018-12-27,78.30551171187098,80.22970477512293,77.25670621379311,80.13886260986328,20304700
2018-12-28,80.89038352884573,81.19594417213561,79.64337956161793,79.9654541015625,17963300
2018-12-31,80.59307096512396,81.60058862725435,79.91588789230639,80.61785125732422,13237200
2019-01-02,79.23871097297602,82.40165435775401,79.2304571755432,82.01351165771484,15670900
2019-01-03,82.12174663340795,82.32988163731497,80.49829614364377,80.84796142578125,16286400
2019-01-04,82.51302334480066,84.02824558656984,81.82201375908495,83.82843780517578,16935200
2019-01-07,83.61197906955377,84.4778212931638,83.01254934922567,83.88671875,15430700
2019-01-08,84.61102107560345,84.76920567669276,82.87934304756058,83.72853088378906,13578800
2019-01-09,83.92837430691614,84.49450188874093,83.19574122822775,83.5870361328125,14230300
2019-01-10,83.27062468663446,83.86173351066704,82.64621986148887,83.57866668701172,14376100
2019-01-11,83.16242279090234,83.39553298218378,82.37983313293496,83.1790771484375,15439900
2019-01-14,82.31324048382902,84.38626351681125,82.1384078282066,84.0365982055664,21258500
2019-01-15,82.32988433212044,85.31037921005209,82.08844695747247,84.65267181396484,26504900
2019-01-16,85.12720742574552,86.1262527961443,84.75256699978988,85.33534240722656,18533000
2019-01-17,85.01064233059769,86.16787218317663,84.85245773073697,85.68499755859375,14247600
2019-01-18,86.39265784486558,87.33343194491343,85.61007470140258,87.0753402709961,16428700
2019-01-22,85.81821523522002,86.2428060149928,85.02729851160865,85.70166015625,17083700
2019-01-23,86.11792340447994,86.33437919041214,84.89408881881553,85.48519134521484,12146700
2019-01-24,85.02729876709208,85.82653631890607,84.86912050331486,85.53514862060547,11296800
2019-01-25,86.17621628971057,86.84224447177574,85.53515693932756,86.07630920410156,14369400
2019-01-28,85.6600325513444,86.78396018205164,85.41026803262031,86.48424530029297,12283100
2019-01-29,86.48425537992442,87.50828240391155,86.3593794577838,86.72569274902344,9743300
2019-01-30,86.70073244859041,87.61652536156897,86.401017480448,86.92552185058594,12526300
2019-01-31,86.09297452553217,86.41766465539315,85.5268470051992,86.16790008544922,17520600
2019-02-01,86.58415237813772,87.29181004548855,86.1845304185343,86.48424530029297,13000800
2019-02-04,86.40931452360626,86.79228210449219,85.75993443637466,86.79228210449219,9871500
2019-02-05,87.01707526989725,87.04205680460392,85.99305465908125,86.4093246459961,12763000
2019-02-06,86.34270060390763,87.10031485942383,86.14289283339409,86.36767578125,8745000
2019-02-07,85.9597321209069,86.16786706550958,84.45283715455132,85.23542022705078,13177500
2019-02-08,84.98567547860969,85.20213128178209,83.30394130457537,84.38624572753906,12892600
2019-02-11,84.71925717740174,84.92739214054764,83.895038150066,83.98661804199219,10978500
2019-02-12,84.8774421430183,85.68500688017748,84.82749178048078,85.41859436035156,12852300
2019-02-13,85.66836743423721,86.45927789503975,85.66836743423721,85.82654571533203,10754100
2019-02-14,85.31038259626472,85.83488055745751,84.3779354245897,85.26875305175781,11518500
2019-02-15,86.50090343267948,87.99947155512874,86.30109562004141,87.87459564208984,14716900
2019-02-19,87.34177582911987,87.72474347295879,86.42597673322653,87.56655883789062,12764900
2019-02-20,87.59153552378987,88.08273744289778,87.31679579031136,87.99115753173828,10030300
2019-02-21,87.79133667155594,88.2409090143724,87.38339386765384,87.80799102783203,8400100
2019-02-22,87.99947006467708,88.32416013663058,87.23353483605732,87.41669464111328,10647300
2019-02-25,88.04109369205823,89.30655153474213,87.99114333104217,88.33248138427734,11230700
2019-02-26,87.00043469215875,87.807999551997,86.53421429958264,87.65814208984375,15465400
2019-02-27,87.5665442429412,87.73304967711015,87.00874405152257,87.54989624023438,9968800
2019-02-28,87.4250252442221,87.59153069982771,86.7340155350844,86.88387298583984,15156900
2019-03-01,87.49993885902542,88.17430047133239,86.7506517074483,86.942138671875,13813300
2019-03-04,87.3500676505071,88.18260738721061,85.97637581459148,86.74231719970703,12466300
2019-03-05,86.69239873971942,87.04207041073714,85.96809291440306,86.67575073242188,10856600
2019-03-06,86.46759114508316,87.05869368878415,86.209505818731,86.35103607177734,9070800
2019-03-07,85.95974896128503,86.14290876470214,85.05228347388746,85.72663879394531,12705700
2019-03-08,84.91073925040986,85.94309325868984,84.91073925040986,85.75993347167969,10582400
2019-03-11,86.56751357591676,87.04206113051322,86.30110102512185,86.87554931640625,9763200
2019-03-12,87.07534767633254,87.24185947233941,86.37601718843028,86.6174545288086,10219100
2019-03-13,86.74234616131112,87.40005353511566,86.5425319845108,86.90885162353516,13022200
2019-03-14,87.00042988677438,88.1410119719294,86.96712752460459,87.69976043701172,10926500
2019-03-15,87.7580354377255,88.9152654107573,87.60817799904204,88.7071304321289,24811700
2019-03-18,88.70712707044785,89.73947474682527,88.6654975355896,89.23995208740234,12935500
2019-03-19,90.08083423525585,90.24734606254364,88.7071481828478,88.915283203125,12889300
2019-03-20,88.6072056648681,88.79036542577639,86.9254781680974,87.01705169677734,14920700
2019-03-21,86.15954986869045,86.15954986869045,85.15217738234712,85.64337921142578,19751000
2019-03-22,84.76921415768363,85.18548411649209,82.85436980645451,83.05418395996094,31115200
2019-03-25,82.91263980178536,83.72853164158715,81.66383003899837,82.36316680908203,21032300
2019-03-26,83.10410997388394,83.58698450905109,82.27157030019175,83.18736267089844,15987100
2019-03-27,83.15409321180337,83.6286407594355,82.48806502047864,82.90433502197266,12753200
2019-03-28,83.25398262958589,83.92001703133249,83.03752049625201,83.84508514404297,12454100
2019-03-29,84.53610046783734,84.91074087441433,83.74518376805501,84.27801513671875,14523400
2019-04-01,85.04395132231865,87.15027623487912,85.01897614181797,87.11697387695312,17499300
2019-04-02,87.08367657094853,87.7830134244139,86.85889358162703,87.53324890136719,10295400
2019-04-03,88.09104406570444,88.54894354766823,87.24185616943333,87.70807647705078,11499200
2019-04-04,87.70810197284169,88.69801669377294,87.62420579618914,88.5553970336914,11952100
2019-04-05,88.75672041208004,89.01678058072741,88.07719865471829,88.34564971923828,9933700
2019-04-08,88.1778698933315,88.6308822631836,88.01009037873956,88.6308822631836,8056300
2019-04-09,88.15269474575507,88.25335988424087,87.4563976694663,87.97652435302734,9092200
2019-04-10,88.1946486745904,88.68960914230445,87.64097113485263,88.37081909179688,10882300
2019-04-11,88.6812251290332,89.5369173937394,88.55538727829652,89.11746215820312,11183800
2019-04-12,91.81033589947896,93.83210618770995,91.34054182722296,93.29520416259766,25834100
2019-04-15,93.05194124053682,93.11905560949937,91.54190634115042,92.22981262207031,15163800
2019-04-16,92.19625199915124,93.44622667266337,92.16269481592148,93.20294189453125,11583200
2019-04-17,93.70629415320154,96.18947470291646,93.12745029836677,95.88746643066406,17791900
