Date,Close,Return,SMA_10,SMA_20,Volatility_10,RSI,MACD,MACD_Signal
2018-02-20,73.4175033569336,0.013570904563712238,70.90155029296875,70.49175033569335,0.02645875865130351,64.36470238322286,2.049310108809067,2.0279019132895657
2018-02-21,74.14600372314453,0.009922706887337096,71.10195083618164,70.79270057678222,0.024041084976550726,65.94431129499372,2.1412040927770875,2.05056234918707
2018-02-22,74.26699829101562,0.001631842065593636,71.4447509765625,71.11227531433106,0.02290323463284316,66.21219723307004,2.1984516059408747,2.0801402005378313
2018-02-23,75.0,0.009869817359685173,72.1922508239746,71.41740036010742,0.01392520544039848,67.86153346082631,2.276723137416198,2.1194567879135047
2018-02-26,76.09750366210938,0.014633382161458375,73.10400085449218,71.71715049743652,0.012290335005919965,70.20659909747044,2.3996515737270556,2.175495745076215
2018-02-27,75.5989990234375,-0.006550867172796515,73.7327507019043,71.95290031433106,0.010993214227239739,67.78710348905885,2.428849818193626,2.2261665596996973
2018-02-28,75.62249755859375,0.0003108313001467522,74.22245025634766,72.13947525024415,0.010455108737224553,67.84336013478313,2.425921262466872,2.266117500253132
2018-03-01,74.67250061035156,-0.012562358807392093,74.43445053100587,72.24587516784668,0.009697870027329542,63.04943385537798,2.320197751283075,2.2769335504591206
2018-03-02,75.01249694824219,0.004553166629101657,74.62690048217773,72.5215000152588,0.009594233361123899,64.02908664516109,2.238047155500354,2.2691562714673674
2018-03-05,76.18049621582031,0.01557072907976953,75.00149993896484,72.75564994812012,0.009435465515681054,67.24215133486143,2.241353072964557,2.2635956317668056
2018-03-06,76.88200378417969,0.00920849302913429,75.34794998168945,73.1247501373291,0.00909474221237945,69.03137409394934,2.2743614117818254,2.2657487877698097
2018-03-07,77.25,0.004786506564700588,75.658349609375,73.38015022277833,0.008907539232320821,69.95835010932413,2.3036598208148433,2.2733309943788167
2018-03-08,77.59300231933594,0.0044401594736043215,75.99095001220704,73.71785049438476,0.008863658148871372,70.83464879288853,2.327723889596129,2.284209573422279
2018-03-09,78.94450378417969,0.01741782666536884,76.385400390625,74.2888256072998,0.009663995620352963,74.04698072938419,2.427862819431141,2.3129402226240514
2018-03-12,79.91950225830078,0.012350428812454961,76.76760025024414,74.93580055236816,0.009440258485710198,76.09274251799911,2.556428949637123,2.361637968026666
2018-03-13,79.40899658203125,-0.006387748444923624,77.14860000610352,75.4406753540039,0.009418288609319763,72.85453207435478,2.5873002062540706,2.4067704156721472
2018-03-14,79.55000305175781,0.001775698923243585,77.54135055541992,75.88190040588378,0.009348927872391838,73.19385973679006,2.5932505649349338,2.4440664455247045
2018-03-15,79.11599731445312,-0.005455760159082668,77.98570022583007,76.21007537841797,0.008033399226604385,70.2817636637674,2.533738273575878,2.4620008111349394
2018-03-16,78.58399963378906,-0.006724274466889391,78.34285049438476,76.48487548828125,0.008969018392914967,66.77471306831059,2.415798762816223,2.4527604014711963
2018-03-19,77.24649810791016,-0.01702002356856136,78.44945068359375,76.7254753112793,0.010388260664164532,58.82694949916034,2.1891702635718246,2.4000423738913224
2018-03-20,79.32550048828125,0.02691387223103381,78.69380035400391,77.02087516784668,0.013031990796362549,65.66740369815511,2.1525108570302223,2.3505360705191025
2018-03-21,79.09300231933594,-0.0029309385697435797,78.8781005859375,77.26822509765626,0.01315615529620997,64.37925187141454,2.0807121990315665,2.2965712962215954
2018-03-22,77.24600219726562,-0.023352257063312565,78.84340057373046,77.41717529296875,0.015425961001130846,55.1276167500203,1.8534088281947305,2.2079388026162228
2018-03-23,74.77799987792969,-0.03194990354365934,78.42675018310547,77.40607528686523,0.016936616087789312,45.68108652769254,1.457322995618327,2.0578156412166435
2018-03-26,77.79299926757812,0.0403193371656132,78.2140998840332,77.49085006713867,0.021786273503241922,55.67392234637514,1.3709044399749502,1.920433400968305
2018-03-27,74.85250091552734,-0.037799009933227934,77.75845031738281,77.45352516174316,0.024506677722725915,46.65848662603814,1.0530050826551616,1.7469477373056765
2018-03-28,71.57099914550781,-0.043839574227757305,76.9605499267578,77.25095024108887,0.02708617372015692,39.057415599794595,0.5301663557203682,1.503591460988615
2018-03-29,72.36699676513672,0.011121789958675743,76.28564987182617,77.13567504882812,0.027902690653704168,41.545064787656884,0.17799147828350215,1.2384714644475925
2018-04-02,68.59950256347656,-0.05206094449224363,75.28720016479492,76.81502532958984,0.031079711530390196,34.38983116060267,-0.4004982506474306,0.9106775214285878
2018-04-03,69.60250091552734,0.014621073252283123,74.52280044555664,76.48612556457519,0.032221396427868525,37.47710916178164,-0.7691555970747572,0.5747108977279188
2018-04-04,70.52850341796875,0.013304155601610468,73.64310073852539,76.16845054626465,0.030747597835615773,40.271473363858156,-0.9753552489575412,0.26469766839082687
2018-04-05,72.5875015258789,0.02919384373872269,72.99255065917968,75.9353256225586,0.0332873955076664,46.04575604233262,-0.961541961921796,0.019449742328302294
2018-04-06,70.2614974975586,-0.032044139547784845,72.29410018920899,75.56875038146973,0.03384041434874304,41.20008877865946,-1.1253120217806298,-0.20950261049348415
2018-04-09,70.30400085449219,0.0006049309856379637,71.84670028686523,75.13672523498535,0.032931739342425735,41.321606508946815,-1.237407247934243,-0.41508353798163594
2018-04-10,71.81099700927734,0.02143542524562969,71.24850006103516,74.73129997253417,0.030450284753945202,45.61330535641715,-1.1909134184941195,-0.5702495140841326
2018-04-11,71.35250091552734,-0.006384761566404218,70.89850006103515,74.32847518920899,0.028543168726080474,44.545809833518334,-1.1774901531237276,-0.6916976418920516
2018-04-12,72.42500305175781,0.015031037769792865,70.98390045166016,73.97222518920898,0.025404483793349236,47.633107672596424,-1.0679989326000623,-0.7669579000336537
2018-04-13,71.53949737548828,-0.012226519005276604,70.90115051269531,73.59340019226075,0.025492885759852403,45.386394102772826,-1.0406829142557257,-0.8217029028780681
2018-04-16,72.07499694824219,0.007485369514734552,71.24869995117187,73.2679500579834,0.018078946145430836,47.0140113980963,-0.9647039263958419,-0.8503031075816229
2018-04-17,75.19149780273438,0.04323969457439136,71.80759963989257,73.1652000427246,0.021663078435664777,55.3533745767632,-0.6455726976413274,-0.8093570255935638
2018-04-18,76.39199829101562,0.015965907361371823,72.39394912719726,73.01852493286133,0.021752154390371908,58.08972746811692,-0.2924177336244327,-0.7059691671997377
2018-04-19,77.84549713134766,0.019026846696625466,72.91974868774415,72.95614967346191,0.020883699016491734,61.19108608328809,0.10355164976144238,-0.5440650038075017
2018-04-20,76.37449645996094,-0.018896413095091713,73.53104858398437,72.91257438659667,0.01840423310545675,56.6242363186085,0.29525921395871535,-0.3762001602542583
2018-04-23,75.89299774169922,-0.006304443768269441,74.08994827270507,72.96832427978515,0.01885882252638411,55.172726566945045,0.40368251648602893,-0.2202236249062009
2018-04-24,73.00450134277344,-0.03806011733462866,74.20929870605468,72.72889938354493,0.023018298141446875,47.33389672311761,0.25360781266593335,-0.12545733739177406
2018-04-25,73.00849914550781,5.476104433066453e-05,74.37489852905273,72.63669929504394,0.0228506218182916,47.345047374307384,0.13345671202597487,-0.07367452750822429
2018-04-26,75.89800262451172,0.03957763154732241,74.72219848632812,72.85304946899414,0.02550659311718848,54.79483139188686,0.26830206213426777,-0.0052792095797258715
2018-04-27,78.63099670410156,0.03600877473825914,75.43134841918945,73.16624946594239,0.02643383312156514,60.48891184026799,0.5889091768344343,0.11355846770310617
2018-04-30,78.30650329589844,-0.004126787422321976,76.05449905395508,73.65159950256347,0.026799811567972943,59.5301204228792,0.8075003574769539,0.25234684565787574
2018-05-01,79.11299896240234,0.010299216955919732,76.44664916992187,74.12712440490722,0.02394841991310166,61.17720538794498,1.033894807359843,0.40865643799826923
2018-05-02,78.48400115966797,-0.007950625194139027,76.65584945678711,74.52489929199218,0.023965177251557463,59.155080771999025,1.149310636453265,0.5567872776892684
2018-05-03,78.60399627685547,0.001528911821702117,76.7316993713379,74.82572402954102,0.02329128379428727,59.430577368562716,1.2362108465276975,0.6926719914569542
2018-05-04,79.04750061035156,0.005642261901468659,76.99899978637696,75.26502418518066,0.022204518692796753,60.491271643709496,1.3255864468759881,0.8192548825407611
2018-05-07,80.00700378417969,0.012138311349751518,77.410400390625,75.75017433166504,0.022049659332979487,62.75976268749468,1.4570452308516764,0.9468129522029443
