Date,Close,Return,SMA_10,SMA_20,Volatility_10,RSI,MACD,MACD_Signal
2018-02-20,93.09204864501952,0.0002615880385976599,91.46084899902344,92.34664764404297,0.02082996458162321,55.770271778278044,0.5879793903529418,0.4593684931231589
2018-02-21,93.48157501220705,0.004184314051062232,91.71080322265625,92.38641242980957,0.018905592730024613,56.97713293168288,0.6527064761341563,0.49803608972535846
2018-02-22,93.31116485595705,-0.0018229277398005284,91.88203735351563,92.35841445922851,0.018904031187009368,56.25396448331318,0.6823863573600732,0.5349061432523015
2018-02-23,95.20207214355467,0.020264534158549896,92.64732208251954,92.4237434387207,0.010522795799216968,62.01511403540311,0.8487049498398989,0.5976659045698209
2018-02-26,96.38690185546876,0.012445419361539756,93.35579833984374,92.52315635681153,0.00984939691130649,65.11522184756484,1.063856018404536,0.690903927336764
2018-02-27,95.24264526367188,-0.011871494671679472,93.81188583374023,92.57022666931152,0.011164585641212098,60.02052950558099,1.1290182269838596,0.7785267872661831
2018-02-28,93.73314666748048,-0.01584897807082597,94.06102676391602,92.58605117797852,0.012933678844785365,54.016337816886164,1.0467890923913217,0.8321792482912109
2018-03-01,92.0532684326172,-0.017921922975899562,93.93117904663087,92.49515838623047,0.01225220556553338,48.23359197651558,0.8364279557568892,0.8330289897843467
2018-03-02,91.96399688720705,-0.0009697813769155017,93.7534523010254,92.35110931396484,0.012102492311144112,47.93987718481204,0.6549617800617966,0.7974155478398368
2018-03-05,93.37606811523438,0.015354609149482945,93.7842887878418,92.3827579498291,0.01305884648069235,52.83255684841623,0.617967332621248,0.7615259047961191
2018-03-06,93.4572525024414,0.0008694346297259958,93.820809173584,92.64082908630371,0.013059506305347563,53.105432462057635,0.5884169635761225,0.72690411655212
2018-03-07,93.1082763671875,-0.003734072272719491,93.78347930908204,92.74714126586915,0.013049213512280559,51.72029995765421,0.5307208065139406,0.6876674545444841
2018-03-08,93.11637878417967,8.702144759098474e-05,93.76400070190431,92.82301902770996,0.01303880227120835,51.751765653542485,0.4801155109516344,0.6461570658259141
2018-03-09,95.79448699951172,0.028760871613566774,93.82324218750001,93.23528213500977,0.014688101078445545,60.83718357507482,0.6486343477204457,0.6466525222048205
2018-03-12,95.4861068725586,-0.0032191844918455503,93.733162689209,93.54448051452637,0.014122739872213432,59.44898725280044,0.7486728068824249,0.6670565791403414
2018-03-13,94.34182739257812,-0.011983727449561776,93.64308090209963,93.72748336791992,0.014132513584548376,54.481243236476395,0.7272370792543796,0.6790926791631491
2018-03-14,93.28682708740234,-0.011182741890144676,93.5984489440918,93.82973785400391,0.013651491452047948,50.30726114914831,0.6179955352098006,0.6668732503724794
2018-03-15,93.52215576171876,0.002522635635317849,93.74533767700196,93.8382583618164,0.012187186263225182,51.20527572575413,0.5441374045196596,0.6423260812019154
2018-03-16,93.68450164794922,0.0017359082979662155,93.91738815307617,93.83542022705078,0.012152534671057941,51.85170716309052,0.4930210206352825,0.6124650690885888
2018-03-19,92.94596099853516,-0.00788327456967619,93.87437744140625,93.82933311462402,0.011502764976045523,48.69146583197455,0.38843917495340463,0.567659890261552
2018-03-20,93.0352554321289,0.0009607134364360004,93.832177734375,93.8264934539795,0.011503922798108714,49.09543533772886,0.3091983768858739,0.5159675875864164
2018-03-21,93.11637878417967,0.0008719635548262161,93.83298797607422,93.80823364257813,0.011447383782858592,49.484560482804575,0.2500628808212326,0.4627866462333797
2018-03-22,89.22911071777344,-0.04174634062409088,93.44426116943359,93.60413093566895,0.01748884389495468,35.486242135943726,-0.10921352601762635,0.3483866117831785
2018-03-23,86.8431625366211,-0.026739571446576016,92.54912872314453,93.18618545532226,0.014436100841930744,29.896110456817993,-0.579785340401898,0.16275222134616318
2018-03-26,89.5212631225586,0.030838358573228586,91.95264434814453,92.84290351867676,0.01931805065940212,41.109953743961334,-0.7282220674327249,-0.015442636409614408
2018-03-27,87.7845687866211,-0.01939979704665118,91.29691848754882,92.46999969482422,0.01970072790666877,36.97901381375344,-0.974759540566609,-0.20730601724101333
2018-03-28,87.64659881591797,-0.0015716881977114738,90.73289566040039,92.1656723022461,0.01970855621833195,36.663814397200376,-1.167813461162737,-0.3994075060253581
2018-03-29,89.2453384399414,0.018240749163367154,90.30521392822266,92.0252758026123,0.021048646580409468,42.75301838836675,-1.178223332520659,-0.5551706713244183
2018-04-02,87.5248794555664,-0.01927785825511552,89.68925170898437,91.80331993103027,0.02140623155312234,38.467051729573896,-1.310196759460382,-0.7061758889516112
2018-04-03,88.7259750366211,0.013722904716074957,89.26725311279297,91.57081527709961,0.022329513319213998,42.77975565133008,-1.3028498338223642,-0.8255106779257618
2018-04-04,90.0730972290039,0.0151829516872235,88.97103729248047,91.40160751342773,0.02314754146505584,47.24570552015017,-1.1747836649549441,-0.8953652753315984
2018-04-05,91.2558135986328,0.01313062841196544,88.78498077392578,91.308984375,0.023692843176593384,50.871132708297736,-0.9667113303453476,-0.9096344863343483
2018-04-06,88.98011779785156,-0.024937543275767027,88.7600814819336,91.1021713256836,0.02098216430796585,44.52992964542127,-0.9742120285870897,-0.9225499947848966
2018-04-09,90.04862976074219,0.012008435022732966,89.0806282043457,90.81487846374512,0.018995911510630858,47.81892413631115,-0.8837490910976129,-0.91478981404744
2018-04-10,91.76966857910156,0.01911232656101647,89.30546875,90.62905654907226,0.017439097189231707,52.685206844002124,-0.6655115096501589,-0.8649341531679838
2018-04-11,90.22809600830078,-0.016798279809325134,89.54982147216796,90.42336997985839,0.017090005385289136,48.3368916450778,-0.6099179228859697,-0.813930907111581
2018-04-12,92.4711456298828,0.024859768972357088,90.03227615356444,90.38258590698243,0.01832417448567505,54.2532221687849,-0.3804783289942577,-0.7272403914881164
2018-04-13,89.96707916259766,-0.02707943597138618,90.10445022583006,90.20483207702637,0.020324839087106732,47.687691292268816,-0.3961366180192698,-0.661019636794347
