Date,AAPL,MSFT,AMZN,TSLA,JPM
2018-06-04,0.008357985115070576,0.008730792451994374,0.014455850842866047,0.016859761047419486,0.0004612118265239218
2018-06-05,0.007714812419646888,0.005114671528051229,0.018663651200122366,-0.018905466401010762,-0.005624880329953008
2018-06-06,0.0034661211338431475,0.002935648512941036,-0.0003536862117876627,0.09744783937389845,0.023368218490795956
2018-06-07,-0.0026807895420410954,-0.015708905911251625,-0.003803651977406841,-0.01067291441269691,0.00398700555380449
2018-06-08,-0.009097291667205631,0.007434669981845943,-0.003143258294014406,0.004966987221204366,0.0027975741244443686
2018-06-11,-0.0024518492036522677,-0.005707049176621903,0.0030463392416790747,0.0454573538627594,-0.0025199602079645222
2018-06-12,0.005490772223583296,0.002573067124107986,0.005701178257960349,0.03212891816285257,-0.005774496627302672
2018-06-13,-0.00821733730798091,-0.004540454257630611,0.0035967177727189714,0.005863940944921264,-0.001996535942230815
2018-06-14,0.0005245534353679471,0.005651762177674824,0.011144664310384744,0.037531198826580514,-0.017641153897580364
2018-06-15,-0.010272844780755963,-0.012719290651770354,-0.004576946257703773,0.001257995940245893,-0.0012033443240166974
2018-06-18,-0.0005290362051243447,0.007290730061307427,0.004557175708828076,0.03534633777963325,0.002595014503387283
2018-06-19,-0.01615996983547574,0.0,0.006375480989251114,-0.04929487816484701,-0.005823778204102625
2018-06-20,0.004361988534673511,0.010013811733310174,0.008819555259391043,0.027428816276547696,-9.288441864752084e-05
2018-06-21,-0.005576617680094098,-0.007166199079969626,-0.011348009699612582,-0.0406106959223671,-0.0002791140334343911
2018-06-22,-0.0029113675566719843,-0.007217599640040873,-0.008409345657574563,-0.039941282796361666,-0.01637061936591666
2018-06-25,-0.014871387935384006,-0.020117464582475098,-0.030611940875939325,-0.0018583828407574554,-0.00907779264340658
2018-06-26,0.012406052852789395,0.00701276530445849,0.016799393006361685,0.02699616299368457,0.0006676728770658169
2018-06-27,-0.0014639005776641012,-0.015543123596404529,-0.018083004300295413,0.007309997535504653,-0.015448990064823587
2018-06-28,0.007276231063271021,0.011175043090782433,0.024655133217022396,0.01576195226568089,0.016369737779231786
2018-06-29,-0.0021025484544380246,-0.0002029126239438961,-0.0009698112831901806,-0.019946872439894126,-0.006957086511765187
2018-07-02,0.011182737254428643,0.014197529888255511,0.008224557530564391,-0.022977114068266413,0.008445412047544343
2018-07-03,-0.017416533450360094,-0.009599009922111157,-0.011565135656379955,-0.07225349003910242,-0.013989288856823823
2018-07-05,0.008046874999999787,0.007168089702892733,0.0034062854005068033,-0.005468763302039825,0.006501525963221955
2018-07-06,0.01386203191140134,0.014033780335286572,0.006412761389779309,-0.0008410200885162755,0.0032779753797553823
2018-07-09,0.013885251704113477,0.006820738946372362,0.01659616164256117,0.031110407612896518,0.03094398722059921
2018-07-10,-0.0012069951843026727,0.0026509842478927848,0.0023289787055904565,0.012432888210448967,-0.006152385288283324
2018-07-11,-0.012976035414956066,-0.001370881610018082,0.006844206585369106,-0.010884699093960615,-0.0021572894727519554
2018-07-12,0.01676585649466955,0.021670931827297846,0.023715114321803732,-0.007054158152785206,0.004323819420749775
2018-07-13,0.0015707729739491416,0.011900961020341994,0.00913376889672457,0.006820076610119186,-0.004585647466727516
2018-07-16,-0.002195346425868494,-0.00493179871922822,0.0052177800587498435,-0.027503397391944295,0.039676252388645805
2018-07-17,0.002828593077693231,0.009913109532422082,0.011764193682617163,0.040599864560402654,-0.0007230988914082026
2018-07-18,-0.005484294350472707,-0.007833932283635603,-0.0005477318654329988,0.0035947868010812734,0.009321297155201025
2018-07-19,0.007773009468961867,-0.006849021011980261,-0.016251439318926697,-0.011177999356501767,-0.014704638509927315
2018-07-20,-0.002293134320170309,0.01791177335154681,0.000402643441726358,-0.020766382110007697,0.012648812547324084
2018-07-23,0.000887939564450102,0.015996715011326712,-0.006450891550112137,-0.033101575077221224,0.01860179745394963
2018-07-24,0.007254608445779853,-0.002871211642193172,0.01511653201758878,-0.01903033212777805,0.007057726824639232
2018-07-25,0.009429819168110143,0.029444694944402716,0.018789205001256803,0.03802573929879505,0.009023083377173169
2018-07-26,-0.0031310634676998683,-0.010917574206387837,-0.029839878546057186,-0.006769469139103035,-0.0028649201073371877
2018-07-27,-0.01663163710331117,-0.017697267535245476,0.005127223105519718,-0.030882068378310756,0.010274250285269515
2018-07-30,-0.005602616216773826,-0.02145239406834054,-0.020938043492589764,-0.023588372374675926,0.006033113088277808
2018-07-31,0.002001101757881818,0.006737996631819287,-0.0010004034202905077,0.0274665882877021,-0.015248799473739916
2018-08-01,0.05890989897899823,0.0018852280408874211,0.011100188511422582,0.009056163722603872,0.006176392012968934
2018-08-02,0.029230895454367634,0.012137735749561784,0.020676972776122904,0.16188013070702012,0.00423635120403576
2018-08-03,0.002893100992609865,0.0043693631363361796,-0.006018567620502124,-0.003919521066382159,0.008093109647406616
2018-08-06,0.0051926212863939725,0.0008327800453598044,0.013415305387102894,-0.017749896605615767,0.0002563143427656289
2018-08-07,-0.009374899612287213,0.006936335737317778,0.00797189690599387,0.10988623587715574,0.003671361805160034
2018-08-08,0.0006758448001538131,0.005602484928908469,0.012907476510019888,-0.024316999264261008,0.002041778302716235
2018-08-09,0.00786504136188837,0.001644252177022798,0.006360983466085601,-0.0483068984460443,-0.007725714621494406
2018-08-10,-0.002978739487478066,-0.006109435473347857,-0.006436593187619577,0.008625279557523235,-0.009839030177414054
2018-08-13,0.006457157511106537,-0.007248035699592648,0.005248317917343481,0.0025880310425296926,-0.01589897428617315
2018-08-14,0.004212888797759717,0.012475871009541173,0.012366845697121098,-0.024606514038646665,0.006673098004107203
2018-08-15,0.0023361889225006482,-0.013560459680102777,-0.019289990364543486,-0.02574509095993638,-0.008286139547655336
2018-08-16,0.014649909002427242,-0.00018578805644753338,0.002071577924933621,-0.009566252885921389,0.00941038066994837
2018-08-17,0.01997009662974314,-0.0005573158623151109,-0.002279290398177758,-0.08928302310985092,0.0
2018-08-20,-0.009743299512886772,-0.00659996219171366,-0.002927367006458015,0.00962361955643587,-0.0013065864228007928
2018-08-21,-0.0019496884650065383,-0.008327728815208157,0.0035753524597155195,0.043638852919460236,0.0061067603157247685
2018-08-22,4.653499457774046e-05,0.010190666014469052,0.011404839643848863,-0.0008076457486387856,-0.0030348874102753554
2018-08-23,0.0020460978743999103,0.004670120755685181,-0.0010499879325084338,-0.004787970396720964,-0.0020873544400829003
2018-08-24,0.0031090936959026205,0.00780974575958826,0.0013085721135976947,0.008497354291167936,-0.0004359237850185549
2018-08-27,0.008234728731627339,0.011070053937528579,0.0116984128662041,-0.010996885063753514,0.01770155158713904
2018-08-28,0.008075640263027983,0.006021811334477434,0.0026663776936470818,-0.02320917226401842,-0.0048839948592545035
2018-08-29,0.01492940177896207,0.015962339684187254,0.03377448472317157,-0.021964997834462707,-0.003271870087709128
2018-08-30,0.009193557720183154,-0.0006245477702061519,0.0021420801683240676,-0.006098187840544389,-0.004924076274601452
2018-08-31,0.01155410629763498,0.003393897832737691,0.005158808357790701,-0.004915032852453871,-0.005295482307808741
2018-09-04,0.0032071169060088334,-0.005519187957653937,0.013315420436047276,-0.04213355721254053,0.004974543099648399
2018-09-05,-0.00652483806438986,-0.0288245771945822,-0.021912171605654396,-0.028413192133419196,-0.0048630688967749025
2018-09-06,-0.01661768052392898,0.0023041688186782316,-0.018302408612638987,0.000748019836589231,-0.0042762333749168935
2018-09-07,-0.008067989729197644,-0.004874071331176899,-0.0031863848938521455,-0.06303609176210712,0.0019282151799755454
2018-09-10,-0.01342055732334746,0.010812340372076124,-0.006690332574955105,0.08456157301917577,-0.005335781612500146
2018-09-11,0.02528276735649415,0.017005094331712378,0.024827078442519523,-0.021225884732538947,0.00633169625497132
2018-09-12,-0.012418883228359157,0.004225104552948888,0.0014342332856687179,0.039722289113205855,-0.011797630311486285
2018-09-13,0.0241549128137295,0.010741971198984235,-6.53290868404266e-05,-0.003717242227533113,0.00389105154401026
2018-09-14,-0.011350946051918553,0.0040740025643593025,-0.009890105002663963,0.019830074248618157,-0.00017619535229440597
2018-09-17,-0.026626163367777567,-0.010849295488682076,-0.03155027437226776,-0.001219520705005639,0.002995766877878836
2018-09-18,0.0016523155122942779,0.00954158605460842,0.01730581836168099,-0.03350969709584439,0.004040610736629313
2018-09-19,0.000595494792184903,-0.013338075606183164,-0.007537144683164243,0.0493402960660736,0.029046390879920114
2018-09-20,0.007602074901932321,0.016741543170197604,0.009281436034859869,-0.0023076098021080904,0.008586991237418351
2018-09-21,-0.010771360088759896,0.006075236808209317,-0.015064474134848682,0.0025810871734046614,-0.006574838507097613
2018-09-24,0.014380072523462184,0.003588262508465778,0.010104372755515678,0.0019391058399589323,-0.009588323280025457
2018-09-25,0.006340860682575888,-0.0019184502189862895,0.020776882772626015,0.004371346808820453,-0.002827517600549778
2018-09-26,-0.007966064595235522,-0.004106531268788016,0.00015192716831013975,0.028539129305709343,-0.011770967733168769
2018-09-27,0.020551662645945212,0.003772706736182352,0.019307813394711104,-0.006654156583666082,-0.00434703449262086
2018-09-28,0.0035119491378505785,-0.00034972511748654345,-0.004957829079553222,-0.13901536785757185,-0.01467003350810947
2018-10-01,0.006733412826645857,0.010841912398479758,0.0006789894400496266,0.1734713349848751,0.005849074181710989
2018-10-02,0.008888528320565303,-0.003978927437389923,-0.016489093067526883,-0.031155407600468088,0.004140992597261528
2018-10-03,0.012168202912751225,0.00017384534110820304,-0.00940996473691802,-0.0206631011122842,0.009388415520504179
2018-10-04,-0.017580669984096686,-0.020665191686711437,-0.022194225670922108,-0.043995894024528526,0.009016031456561047
2018-10-05,-0.016228946240486652,-0.00585157086083965,-0.010353955604213705,-0.07053903829718033,-0.005638746578670695
2018-10-08,-0.002318086815532472,-0.011415481841295816,-0.013351652655319346,-0.043481542224090175,0.006107173557262868
2018-10-09,0.01385341105898874,0.012719985482088303,0.003164503350325809,0.04885057241581614,-0.006937305650335901
2018-10-10,-0.04632620948803923,-0.05433817906158722,-0.061524252143350444,-0.02252663592700077,-0.026632817201594716
2018-10-11,-0.008827711211493616,-0.0023548182879206125,-0.020447169250033426,-0.01810191714594478,-0.029963406016848437
2018-10-12,0.03571911116712667,0.03455760131470398,0.04027654247009993,0.025968466473239804,-0.010912835893428618
2018-10-15,-0.02138581953285057,-0.01797914266369116,-0.015464474245241777,0.003130010700919561,-0.005703461466499693
2018-10-16,0.022037024563875685,0.03159823102900927,0.033510326446840155,0.06548787831763603,0.02144062178367867
2018-10-17,-0.0043212662949122516,-0.0026126822789388493,0.006467185756362515,-0.017390290644313078,0.011139857019676569
2018-10-18,-0.02337358872410711,-0.019961972975295894,-0.03330729849140657,-0.028957302566477883,-0.015842841062353452
2018-10-19,0.015230131019879911,0.0014747222436934937,-0.0037781598679350603,-0.014815721435600171,-0.001665120804591247
2018-10-22,0.006110244381165364,0.008926778764067,0.014325112382443717,0.0036539667315824698,-0.014363768206517302
2018-10-23,0.00942654715752611,-0.013956160065589418,-0.011512868959461908,0.12718904700256495,-0.010436303336644692
2018-10-24,-0.03430168788181398,-0.05346892054200203,-0.059082926650834144,-0.019174515010206394,-0.01862245824980724
2018-10-25,0.021897852804536377,0.05844418694106346,0.07088689580645524,0.09136917152114976,0.015200058888332535
2018-10-26,-0.015923550561646405,-0.012373183081446748,-0.07819674751655215,0.05094321706509364,-0.013732523014332365
2018-10-29,-0.018770206991593152,-0.029076329491689257,-0.06326358495753426,0.011937184073759433,0.013827166184423367
2018-10-30,0.004994373209838754,-0.0011552316677518881,-0.005497459446531794,-0.014782734852513357,0.017644100373713112
2018-10-31,0.026066415233577667,0.02969243665984944,0.04416426273766638,0.022491681222557736,0.021743273248975292
2018-11-01,0.015352559684939315,-0.008332481947755932,0.04225254609166407,0.020633172207841666,-0.00036701147328199735
2018-11-02,-0.06633092434525423,0.0022656949673387494,0.0,0.006186833410645631,-0.005505752183507018
2018-11-05,-0.028388052581593604,0.01271708132196303,-0.022653420449634698,-0.014462615214999475,0.006551112812900328
2018-11-06,0.010814050100903527,0.0019529254193244583,0.00922107808904249,-0.0009959108490511515,0.004675018309161727
2018-11-07,0.03032810622894333,0.039361336115490975,0.06858973168176319,0.020817452625894184,0.017153538163273918
2018-11-08,-0.0034891441738464923,-0.0018758155084742656,-0.0003303844428476088,0.00930604908804078,0.008073091234516383
2018-11-09,-0.01928166927245689,-0.019507678979361343,-0.024206376188181555,-0.0025327462564075365,-0.009699024671872891
2018-11-12,-0.05037406616753559,-0.024641936029664024,-0.04413610380713673,-0.05486289846261738,-0.021026218875026648
2018-11-13,-0.009990856377754986,0.0006550268607670162,-0.003470038015299326,0.022488583932654294,0.005874090414389022
2018-11-14,-0.028247632457012894,-0.014180869179979738,-0.019715929862163195,0.015558041777538723,-0.020622353670022964
2018-11-15,0.024678497897133944,0.02200629262952547,0.012776650897123432,0.012907039788430774,0.02552878396472713
2018-11-16,0.01107603471641716,0.00941459281231749,-0.016073437868940443,0.016846485069498485,-0.0007267690729249043
2018-11-19,-0.039632243767157016,-0.03389051281195632,-0.05090968010562913,-0.0023707949075066903,0.007637087291760825
2018-11-20,-0.04777765528844258,-0.027815035069568506,-0.011128808718927297,-0.01691797240752324,-0.02147434257019587
2018-11-21,-0.001130178213233135,0.01376460338052321,0.014223040580892299,-0.026763395900558984,-0.007468935657501952
2018-11-23,-0.02539892337462568,-0.00038788274511425413,-0.009672192531983259,-0.03654747725516738,-0.009197393880053695
2018-11-26,0.013523560847648941,0.03298732780037206,0.052774205345442304,0.061903481591741194,0.024472500520175355
2018-11-27,-0.0021759568701477106,0.006292879851944599,5.693110101656629e-05,-0.006011620879413759,0.00421038942656593
2018-11-28,0.038452676926700846,0.03714779422651193,0.06091358215761211,0.011485270415007465,0.011119108234990627
2018-11-29,-0.007682018535232205,-0.008369478168148703,-0.0024914277024860043,-0.019260070246266747,-0.007932182974994095
2018-11-30,-0.0054024964312396895,0.0063526900788069,0.009918938050902604,0.027288440954263304,0.010267017669504552
2018-12-03,0.0349424796990474,0.010821464370432077,0.04862821032044029,0.022854306277042546,0.009443311879216987
2018-12-04,-0.043988976732174834,-0.0318494175188716,-0.05865623540184539,0.00337530335871139,-0.04463653106887788
2018-12-06,-0.011149114748148392,0.006174229305074386,0.0184548674019982,0.009341156591416766,-0.019024614793723416
2018-12-07,-0.03565727002068819,-0.04002218278285097,-0.041231479123390424,-0.014019689883274733,-0.018062478564957685
2018-12-10,0.00658800128532433,0.02642636626787409,0.007304527462037358,0.020057450635827756,-0.01868514982760583
2018-12-11,-0.00571944705583749,0.009294117308870531,0.0013467657815862122,0.004409180127082468,-0.009767058035610954
2018-12-12,0.0027876599106251287,0.004512638693673354,0.01235363498916997,-0.00043622097525497505,0.006476189143749478
2018-12-13,0.010939977788021249,0.003391957389971667,-0.0031018578309504052,0.027795937737711496,0.0009896866638487989
2018-12-14,-0.03199782122060979,-0.03124708362015327,-0.04008130390245668,-0.029406295404663663,-0.008208141429667193
2018-12-17,-0.00930615541313451,-0.029614475417783948,-0.04460045543160707,-0.04727787408573192,-0.012763186487385947
2018-12-18,0.01299257706730006,0.01049681119946766,0.020099752835132323,-0.03269048317800327,-0.004746669348959509
2018-12-19,-0.03119188026411246,-0.0026931117617506883,-0.03635238334743507,-0.012046381459097089,-0.012685246506576542
2018-12-20,-0.02523425904289478,-0.02102395447926042,-0.022908494210543306,-0.05282757690336404,-0.008633824083377317
2018-12-21,-0.03889592552951149,-0.0323122806069468,-0.0570771264386426,0.013919750202525005,-0.02363952452562712
2018-12-24,-0.025874089055691885,-0.041738516294551053,-0.024313035987901577,-0.07624231754928879,-0.021556706703745876
2018-12-26,0.07042157864933851,0.06830956164392554,0.09445222040160872,0.10393032040182759,0.04145878801435843
2018-12-27,-0.006489934954781895,0.006165286495015909,-0.006295430662189294,-0.030543696163891854,0.01125458130159851
2018-12-28,0.0005126435476372482,-0.0078075761988983805,0.011206593086295902,0.05611616189772195,-0.0021638503798709907
2018-12-31,0.009665455205206896,0.011753864054736773,0.016204139597652434,-0.0032048222381534375,0.008158487475518061
2019-01-02,0.0011410838884180485,-0.004430284046049282,0.024740760502233394,-0.0681489998068292,0.017312051594327693
2019-01-03,-0.0996078422613822,-0.036787907026833655,-0.025241497784936007,-0.03147171266518334,-0.014211685469560753
